cochesNetMarcaId,cochesNetModeloId,milanunciosMarcaId,milanunciosModeloId,wallapopMarcaId,wallapopModeloId,cochesComMarcaId,cochesComModeloId
21,580,Jeep,Commander,Jeep,Commander,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,Z3dCeFMzMDdFRjd6Q2I4NU81K2MzUHFkNys0cmk4akx2Y0NqUmVEM1JVbz0=
21,603,Jeep,Compass,Jeep,Compass,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,Y0NRcUtxZ2N5emJJZ3VQcDlDbXFSZz09
21,1364,Jeep,None,Jeep,None,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,None
21,218,Jeep,Grand Cherokee,Jeep,Grand Cherokee,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,ZmxVUEdrUWRuUy94UXpZT1RudGtFSWJYa2QwdnhqSnZTQ2U1SHZERW41bz0=
21,617,Jeep,Patriot,Jeep,Patriot,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,UEtyZkg4Y2hrajB6OTlRQ3M5ZGZHQT09
21,1131,Jeep,Renegade,Jeep,Renegade,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,UUljajZvRHVoTDRnaDFJTEs5ZTBOUT09
21,138,Jeep,Wrangler,Jeep,Wrangler,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,RlRsTm5QUkR2NVdHV2k3THZtVVVKUT09
21,614,Jeep,Wrangler Unlimited,Jeep,Wrangler Unlimited,TXR1T3o1YWxudGxRTFNTVlRrQ1J4QT09,None
1427,1566,None,None,None,None,None,None
1427,1569,None,None,None,None,None,None
1427,1564,None,None,None,None,None,None
1427,1565,None,None,None,None,None,None
1427,1567,None,None,None,None,None,None
1427,1568,None,None,None,None,None,None
22,439,Kia,Carens,Kia,Carens,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,UDRiNVlBdTNLZnVmUzIzNkZhZ3MyQT09
22,386,Kia,Carnival,Kia,Carnival,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,L2RtYlMrRHBEaEpCeWdYMUdvVTFtQT09
22,607,Kia,cee'd,Kia,cee'd,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1041,Kia,cee'd Sportswagon,Kia,cee'd Sportswagon,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,626,Kia,cee'd Sporty Wagon,Kia,cee'd Sporty Wagon,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1276,Kia,Ceed Tourer,Kia,Ceed Tourer,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,445,Kia,Cerato,Kia,Cerato,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,NGpRRW05cjhvdHZZVWFVVjJwdHlmdz09
22,348,Kia,Clarus,Kia,Clarus,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1266,Kia,e-Niro,Kia,e-Niro,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1287,Kia,e-Soul,Kia,e-Soul,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1591,Kia,None,Kia,None,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1369,Kia,None,Kia,None,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1502,Kia,None,Kia,None,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,389,Kia,Joice,Kia,Joice,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,703,Kia,k2500,Kia,k2500,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,701,Kia,K2500 Frontier,Kia,K2500 Frontier,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,429,Kia,Magentis,Kia,Magentis,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,UGk5czB2WkVHUU9FMWQycGU3bUNZQT09
22,1197,Kia,Niro,Kia,Niro,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,VVVjNTJlNUJibjVRYngxRjlBQWZhQT09
22,1235,Kia,Niro Hïbrido Enchufable,Kia,Niro Hïbrido Enchufable,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1273,Kia,Niro PHEV,Kia,Niro PHEV,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,530,Kia,Opirus,Kia,Opirus,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1019,Kia,Optima,Kia,Optima,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,QkRDSjdmbVlJVVZGRGhGd1RnTG9qQT09
22,1210,Kia,Optima GT,Kia,Optima GT,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1234,Kia,Optima Hïbrido Enchufable,Kia,Optima Hïbrido Enchufable,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1209,Kia,Optima PHEV,Kia,Optima PHEV,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1208,Kia,Optima SW,Kia,Optima SW,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1207,Kia,Optima SW GT,Kia,Optima SW GT,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1236,Kia,Optima SW Hïbrido Enchufable,Kia,Optima SW Hïbrido Enchufable,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1274,Kia,Optima SW PHEV,Kia,Optima SW PHEV,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,535,Kia,Picanto,Kia,Picanto,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,TGhjeG9xMWtXNm1VZERnRndXeEVTdz09
22,347,Kia,Pride,Kia,Pride,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,631,Kia,Pro Cee'd,Kia,Pro Cee'd,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1205,Kia,pro_cee'd GT,Kia,pro_cee'd GT,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,1317,Kia,ProCeed,Kia,ProCeed,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,442,Kia,Rio,Kia,Rio,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,dS8vd0V4aGNsWWp5ZFl0N1FaaUs5UT09
22,140,Kia,Sephia,Kia,Sephia,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,141,Kia,Sephia II,Kia,Sephia II,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,372,Kia,Shuma,Kia,Shuma,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,489,Kia,Sorento,Kia,Sorento,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,WUN5Qk9mUEZCd3VhMHhuQmVUbVZ2QT09
22,919,Kia,Soul,Kia,Soul,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,eE5JVXZwQUNuVTJmR2h1SnRHM3Y1dz09
22,1206,Kia,Soul EV,Kia,Soul EV,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,None
22,139,Kia,Sportage,Kia,Sportage,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,Z1cya2dCUzNlWEVMV21NMkQ5YVprZz09
22,1237,Kia,Stinger,Kia,Stinger,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,YUNOKzJLSXhJZmwxdVRwaFRueGlRUT09
22,1229,Kia,Stonic,Kia,Stonic,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,aW1KQ0p2RGUrRzgxRnd6bDlUTEhRUT09
22,955,Kia,Venga,Kia,Venga,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,RmVGR04rMUFlbXJCd2lCTTZaM29aUT09
22,1294,Kia,XCeed,Kia,XCeed,Q3JoYldqOVVWKzFnU0RTZzB3OWhQQT09,Z3ArRzV6N0xocnB1aERSd0Q0VDdqQT09
1349,1076,None,XBow,None,XBow,None,None
153,507,Lada,214,Lada,214,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,1088,Lada,4X4,Lada,4X4,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,627,Lada,Kalina,Lada,Kalina,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,165,Lada,Niva,Lada,Niva,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,UzBqVUdYcXZaVUI3bnFuOHFTd3lTZz09
153,983,Lada,Priora,Lada,Priora,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,234,Lada,Sagona,Lada,Sagona,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,161,Lada,Samara,Lada,Samara,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,844,Lada,Serie 2100,Lada,Serie 2100,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
153,378,Lada,Stawra 2110,Lada,Stawra 2110,NHRaL3pYdkZQNTlEUUJCL2FOcEJoQT09,None
243,1382,Lamborghini,None,Lamborghini,None,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,None
243,995,Lamborghini,Aventador,Lamborghini,Aventador,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,aVg0Z0tQNVBNeTMxZ2tpTlhGY3hwZjBpSUhGZ0lCVFlFcmZLcEt6VGVYMD0=
243,526,Lamborghini,Gallardo,Lamborghini,Gallardo,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,cllJc043V0cxdnNmYWlSdGZQWmF4U2VSckIycmFDNFJvc1FQZERIOTV3VT0=
243,1116,Lamborghini,Huracán,Lamborghini,Huracán,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,Wk9QclBCVlowbVQ2TDd3T0ZNcXhCdUxNaEpwRXhEc2FmSnF4eVZMcCt4cz0=
243,527,Lamborghini,Murcielago,Lamborghini,Murcielago,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,None
243,1062,Lamborghini,Veneno,Lamborghini,Veneno,d011WWxXSnl0SWF6aWdYMUhIdEkyQT09,None
23,843,Lancia,A112,Lancia,A112,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,84,Lancia,Dedra,Lancia,Dedra,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,MzdDKzAyR2xVNlN5TEdrMzBwYTBIUT09
23,19,Lancia,Delta,Lancia,Delta,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,dC9yNGJybDlPeTJZbTJ6OFZTWklhUT09
23,61,Lancia,K,Lancia,K,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,758,Lancia,Kappa,Lancia,Kappa,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,183,Lancia,Lybra,Lancia,Lybra,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,536,Lancia,Musa,Lancia,Musa,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,S3lSbjc4eDVyNERYd2ljRTAvM0pEQT09
23,343,Lancia,Phedra,Lancia,Phedra,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,N1FmMkRmQjA2My9KeU8yVTAwSHEvdz09
23,842,Lancia,Prisma,Lancia,Prisma,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,743,Lancia,Thema,Lancia,Thema,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,342,Lancia,Thesis,Lancia,Thesis,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,841,Lancia,Trevi,Lancia,Trevi,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,1013,Lancia,Voyager,Lancia,Voyager,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,NTZ0c2JTN2E3L1FhWVYyUWVLbEJBUT09
23,339,Lancia,Y,Lancia,Y,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,78,Lancia,Y10,Lancia,Y10,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,340,Lancia,Ypsilon,Lancia,Ypsilon,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,RmdtK0ZoWDVwRFl5d2hWZkVEYlRPdz09
23,992,Lancia,Ypsilon Elefantino,Lancia,Ypsilon Elefantino,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,204,Lancia,Z,Lancia,Z,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
23,749,Lancia,Zeta,Lancia,Zeta,V0pia0JxRGpOSE1PaU00R0YrbDhnUT09,None
24,231,Land-Rover,Defender,Land-Rover,Defender,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,232,Land-Rover,Discovery,Land-Rover,Discovery,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,939,Land-Rover,Discovery 4,Land-Rover,Discovery 4,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,1134,Land-Rover,Discovery Sport,Land-Rover,Discovery Sport,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,313,Land-Rover,Freelander,Land-Rover,Freelander,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,115,Land-Rover,Range Rover,Land-Rover,Range Rover,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,994,Land-Rover,Range Rover Evoque,Land-Rover,Range Rover Evoque,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,546,Land-Rover,Range Rover Sport,Land-Rover,Range Rover Sport,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
24,1218,Land-Rover,Range Rover Velar,Land-Rover,Range Rover Velar,SEZTaHlSQlEzOGF3YlJQU3RteHJydz09,None
128,713,Ldv,Maxus,Ldv,Maxus,None,None
1432,1586,None,None,None,None,None,None
1432,1587,None,None,None,None,None,None
25,985,Lexus,CT,Lexus,CT,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,UE04ZlFZVFQ4enNWalVBZkZxVjk5QT09
25,1251,Lexus,ES,Lexus,ES,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,b014Q0Y4bytQSFdWZTJBUkxrY2tTZz09
25,746,Lexus,GS,Lexus,GS,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,dzRVTGpwNVhDcVdCS3RlTXpPa3RwQT09
25,126,Lexus,GS300,Lexus,GS300,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,334,Lexus,GS430,Lexus,GS430,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,583,Lexus,GS450h,Lexus,GS450h,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,335,Lexus,GS460,Lexus,GS460,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,883,Lexus,IS,Lexus,IS,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,d0lJaXFsTjhZUDY4Wm0zVVBEV0tFQT09
25,323,Lexus,IS200,Lexus,IS200,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,565,Lexus,IS220d,Lexus,IS220d,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,480,Lexus,IS250,Lexus,IS250,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,479,Lexus,IS300,Lexus,IS300,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1512,Lexus,None,Lexus,None,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1203,Lexus,LC,Lexus,LC,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1494,Lexus,None,Lexus,None,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,741,Lexus,LS,Lexus,LS,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,UkxWRDJJMlR0alVaM2NBM0FKTFZ3dz09
25,32,Lexus,LS400,Lexus,LS400,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,33,Lexus,LS430,Lexus,LS430,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,602,Lexus,LS460,Lexus,LS460,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,620,Lexus,LS600h,Lexus,LS600h,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1125,Lexus,NX,Lexus,NX,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,Z3Mzdk5iQW5lS1NMbUtBZkZDWW5JQT09
25,1126,Lexus,RC,Lexus,RC,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,NzV4b2lZR0xPUndmWnlDNHlMZ1gvUT09
25,930,Lexus,RX,Lexus,RX,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,VjR1aDFqUzZURnFUYjY1Y0VCRmNoQT09
25,333,Lexus,RX300,Lexus,RX300,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,581,Lexus,RX350,Lexus,RX350,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,562,Lexus,RX400h,Lexus,RX400h,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1436,Lexus,None,Lexus,None,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,929,Lexus,SC,Lexus,SC,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,430,Lexus,SC430,Lexus,SC430,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,None
25,1256,Lexus,UX,Lexus,UX,RCtSNWNwU0VSSmk3Rm5ESEl4K1ZUQT09,YUFJNnNPRDVhZU41TW9QOGpoT2sxQT09
163,1583,None,None,None,None,None,None
163,1584,None,None,None,None,None,None
163,1585,None,None,None,None,None,None
147,423,Lotus,Elise,Lotus,Elise,V0JKamhqcmI4U1J1NjZzeW9VVHgvZz09,None
147,1438,Lotus,None,Lotus,None,V0JKamhqcmI4U1J1NjZzeW9VVHgvZz09,None
147,424,Lotus,Exige,Lotus,Exige,V0JKamhqcmI4U1J1NjZzeW9VVHgvZz09,bWVxZkRqWXBRNlpwbXYyb1BiMkY1dz09
1404,1336,None,None,None,None,None,None
246,714,Mahindra,Bolero Pick-Up,Mahindra,Bolero Pick-Up,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,787,Mahindra,CJ,Mahindra,CJ,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1179,Mahindra,Genio,Mahindra,Genio,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,716,Mahindra,Goa,Mahindra,Goa,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,d01xd1E2THVpOHVEOHFsYzlmK1BjZz09
246,715,Mahindra,Goa Pick-Up,Mahindra,Goa Pick-Up,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1305,Mahindra,Goa Pik Up Plus,Mahindra,Goa Pik Up Plus,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1254,Mahindra,KUV100,Mahindra,KUV100,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1350,Mahindra,KUV100 NXT,Mahindra,KUV100 NXT,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1006,Mahindra,Pikup,Mahindra,Pikup,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1178,Mahindra,Quanto,Mahindra,Quanto,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1007,Mahindra,Thar,Mahindra,Thar,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,None
246,1146,Mahindra,XUV500,Mahindra,XUV500,WjZTamQySzFPUk9zT2hUbUtXZko2UT09,Wnhsai9nckZtdDRpRDROR29hVVVWZz09
26,840,Maserati,224,Maserati,224,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,839,Maserati,228,Maserati,228,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,403,Maserati,3200 GT,Maserati,3200 GT,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,766,Maserati,430,Maserati,430,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,838,Maserati,Biturbo,Maserati,Biturbo,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,404,Maserati,Coupé,Maserati,Coupé,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,336,Maserati,Ghibli,Maserati,Ghibli,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,bno4ZEVpU2ZtYnhWaXVRQXpaWFFsZz09
26,948,Maserati,GranCabrio,Maserati,GranCabrio,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,552,Maserati,Gransport,Maserati,Gransport,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,623,Maserati,GranTurismo,Maserati,GranTurismo,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,RjZHUGdUdjdnamFXcVhEWE9IVHJUN0lTMy83bGRSNDllYlVzZVEwT1RZST0=
26,1416,Maserati,None,Maserati,None,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,1181,Maserati,Levante,Maserati,Levante,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,K2lBdjV2aGRJNFBBc0RFZSttblpOZz09
26,1332,Maserati,None,Maserati,None,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,338,Maserati,Quattroporte,Maserati,Quattroporte,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,QUtDcWZiMzRENzA5TTVXWnVQSUEyOEFZSVN4NU4zSmwyVE1PN2h4dWloND0=
26,337,Maserati,Shamal,Maserati,Shamal,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
26,483,Maserati,Spyder,Maserati,Spyder,cW1oa1hWbHd1dHNBYUVLR1hiVWJJZz09,None
1403,1401,None,None,None,None,None,None
1403,1493,None,None,None,None,None,None
1403,1466,None,None,None,None,None,None
1323,471,Maybach,Maybach,Maybach,Maybach,None,None
27,80,Mazda,121,Mazda,121,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,162,Mazda,323,Mazda,323,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,79,Mazda,626,Mazda,626,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,NUlNREVROVZLZWxsSDJIWjE1OWNnZz09
27,837,Mazda,929,Mazda,929,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,704,Mazda,B-2500,Mazda,B-2500,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,717,Mazda,BT-50,Mazda,BT-50,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,1140,Mazda,CX-3,Mazda,CX-3,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,MmN2UVpkMWN3MkF3MTlIRlBudmFVdz09
27,1285,Mazda,CX-30,Mazda,CX-30,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,L2x4VXlVL1lCZmRsY2tPeWMyVytLUT09
27,1016,Mazda,CX-5,Mazda,CX-5,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,NlVaS0d2ekFQRWlvcXZVdGRXS1VLUT09
27,1407,Mazda,None,Mazda,None,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,613,Mazda,CX-7,Mazda,CX-7,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,UlprSXR2NmUyaWxiTXRGakVkcWZPdz09
27,1550,Mazda,None,Mazda,None,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,1137,Mazda,CX-9,Mazda,CX-9,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,M0IvU1pabDRBNVlERGMxWVR5L1pSUT09
27,377,Mazda,Demio,Mazda,Demio,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,505,Mazda,Mazda2,Mazda,Mazda2,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,d0RmbW5ZU3JHUEczTVdURUZvaWRNUT09
27,287,Mazda,Mazda3,Mazda,Mazda3,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,QlA3TCtaNXFabVl5TnR3L0xadUlwQT09
27,561,Mazda,Mazda5,Mazda,Mazda5,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,QlN0aWJLaldUTkFsWUJ2MnVkdFpqdz09
27,453,Mazda,Mazda6,Mazda,Mazda6,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,bXZSNEcyaW5qdFVscEYyTXdkc0JEQT09
27,288,Mazda,MPV,Mazda,MPV,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,223,Mazda,MX-3,Mazda,MX-3,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,1321,Mazda,MX-30,Mazda,MX-30,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,dTFYY00xNnFwVmpGSEV2M1ZnaGFIdz09
27,237,Mazda,MX-5,Mazda,MX-5,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,cXp4VXUzUDRmZlByRko2aElicHpldz09
27,836,Mazda,MX6,Mazda,MX6,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,437,Mazda,Premacy,Mazda,Premacy,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,227,Mazda,RX-7,Mazda,RX-7,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,VjBHNms0Ri9UTjI2Wi9kL3VNY1F3Zz09
27,508,Mazda,RX-8,Mazda,RX-8,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,dzdzUGVHd0EyMzBlOVl4dFNXZk4wUT09
27,687,Mazda,Serie B,Mazda,Serie B,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,452,Mazda,Tribute,Mazda,Tribute,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,74,Mazda,Xedos 6,Mazda,Xedos 6,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
27,85,Mazda,Xedos 9,Mazda,Xedos 9,TWlnOC85bDUwdFBlYkF0aTNxL0dmUT09,None
1347,1081,None,12C,None,12C,None,None
1347,1082,None,12C Spyder,None,12C Spyder,None,None
1347,1083,None,P1,None,P1,None,None
28,637,Mercedes-Benz,100D,Mercedes-Benz,100D,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,638,Mercedes-Benz,140D,Mercedes-Benz,140D,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,639,Mercedes-Benz,180D,Mercedes-Benz,180D,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,765,Mercedes-Benz,190,Mercedes-Benz,190,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,762,Mercedes-Benz,200,Mercedes-Benz,200,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,750,Mercedes-Benz,220,Mercedes-Benz,220,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,835,Mercedes-Benz,230,Mercedes-Benz,230,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,834,Mercedes-Benz,260,Mercedes-Benz,260,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,731,Mercedes-Benz,280,Mercedes-Benz,280,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
